ID	Symbol	GeneLength	E10.5#1	E10.5#2	E11.5#1	E11.5#2	E12.5#1	E12.5#2	E13.5#1	E13.5#2	E14.5#1	E14.5#2	E15.5#1	E15.5#2	E16.5#1	E16.5#2	E17.5#1	E17.5#2	E18.5#1	E18.5#2
ENSMUSG00000001280	Sp1	7754	3622	3227	2147	2331	2344	1019	1005	992	1764	1704	1770	1370	1542	1448	588	854	999	640
ENSMUSG00000001281	Itgb7	2674	53	38	72	55	72	48	60	76	85	99	56	51	84	27	8	10	9	12
ENSMUSG00000001285	Myg1	1480	715	668	521	602	806	815	936	695	767	438	479	463	527	458	322	219	200	191
ENSMUSG00000001288	Rarg	2953	106	131	69	58	113	75	146	117	148	85	89	83	74	53	22	23	18	38
ENSMUSG00000001289	Pfdn5	1062	1645	1259	944	1173	1423	1738	1550	1360	1574	947	984	1171	1139	1001	846	585	646	512
ENSMUSG00000001300	Efnb2	4324	718	801	59	57	62	26	22	14	49	11	16	24	23	5	7	9	7	22
ENSMUSG00000001305	Rrp15	3092	1487	1319	736	824	833	860	494	557	574	454	380	357	294	333	308	304	156	183
ENSMUSG00000001313	Rnd2	1578	330	372	136	139	237	214	231	242	165	120	87	146	143	96	57	66	100	68
ENSMUSG00000001323	Srr	3699	198	159	129	162	239	149	394	138	226	194	137	166	212	229	81	62	126	79
ENSMUSG00000001333	Sync	2330	0	2	1	0	0	0	5	1	0	1	0	3	1	1	0	2	0	1
ENSMUSG00000001334	Fndc5	2763	61	57	15	17	79	17	58	15	31	8	14	18	11	3	1	1	2	1
ENSMUSG00000001348	Acp5	1407	131	110	305	342	615	566	1020	1155	1206	1034	1189	1351	1769	1543	1225	955	889	775
ENSMUSG00000001349	Cnn1	2368	10	16	1	0	5	3	1	0	0	0	2	0	0	0	1	0	0	2
ENSMUSG00000001366	Fbxo9	2155	393	317	312	344	469	346	365	362	613	501	392	497	592	617	442	348	528	386
ENSMUSG00000001376	Ccdc132	5257	701	625	390	448	498	306	221	172	460	242	212	205	196	224	108	144	145	124
ENSMUSG00000001380	Hars	1987	2640	2215	1594	1839	2083	1580	1659	1719	1768	1370	1279	1254	1358	1308	768	785	561	569
ENSMUSG00000001383	Zmat2	2257	1904	1743	1134	1298	1390	1217	905	660	1342	799	689	773	775	740	410	463	466	319
ENSMUSG00000001403	Ube2c	2191	2506	2622	1503	3600	3229	2148	4608	2358	3021	1846	1343	1608	1831	1629	227	380	51	79
ENSMUSG00000001415	Smg5	4447	2589	2226	1393	1661	1815	1765	2050	1999	2010	1055	1073	879	886	1013	601	439	406	401
ENSMUSG00000001416	Cct3	3335	12798	10336	7280	7753	8307	7864	6583	6518	5970	4216	4187	3786	3982	3923	2258	2081	1461	1421
ENSMUSG00000001417	Rhbg	1937	1510	1223	996	1180	1310	1458	1788	1760	798	678	586	339	317	418	111	96	161	91
ENSMUSG00000001418	0610031J06Rik	4219	840	686	895	897	1275	1190	1508	1582	1432	931	1193	955	950	1064	641	495	661	496
ENSMUSG00000001419	Mef2d	5401	1735	1505	1251	1342	1561	1203	1625	1660	1677	1091	1113	1022	1072	979	489	475	420	460
ENSMUSG00000001420	Tmem79	2406	47	41	18	30	23	26	36	24	27	26	14	10	5	21	7	6	1	0
ENSMUSG00000001424	Snd1	3781	7022	5981	6414	6544	7869	7019	6543	7943	5886	5697	6231	5832	7572	6512	4835	4968	3571	3646
ENSMUSG00000001435	Col18a1	6338	5983	5378	6611	5692	11249	9247	17104	23555	16696	19833	26889	23828	31587	30274	20869	18495	36249	22513
ENSMUSG00000001436	Slc19a1	2863	1071	860	663	710	763	657	762	817	619	291	257	198	192	211	178	152	112	96
ENSMUSG00000001440	Kpnb1	5894	26169	22824	14268	15990	15710	10316	8977	9296	12603	8578	7411	6472	7060	7802	2353	2958	1958	1729
ENSMUSG00000001441	Npepps	4215	2784	2652	1420	1677	1541	1034	729	621	1317	949	1005	886	940	929	434	467	539	446
ENSMUSG00000001444	Tbx21	2488	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001445	Mrpl10	1708	1811	1622	1194	1491	1813	1378	1471	1470	1322	994	964	872	973	942	586	549	581	453
ENSMUSG00000001467	Cyp51	3931	3719	3074	5049	5511	9084	7048	5097	5217	6154	7794	8091	7188	8406	7052	3173	4416	2620	2896
ENSMUSG00000001472	Tcf25	2937	3042	2817	2341	2485	3295	2884	3376	3097	3364	2246	2538	2458	2687	2477	2138	1689	1663	1410
ENSMUSG00000001473	Tubb6	1757	1394	1083	1575	1941	2545	2311	3033	3641	2012	1510	1761	1411	1734	2097	410	542	128	145
ENSMUSG00000001482	Def8	3242	999	902	695	669	933	717	848	897	672	537	531	616	555	610	244	244	275	163
ENSMUSG00000001493	Meox1	2228	58	41	18	26	38	37	48	15	24	10	23	14	20	15	3	4	8	1
ENSMUSG00000001494	Sost	2066	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001496	Nkx2-1	2809	13	7	4	5	4	2	2	0	4	7	5	4	4	4	0	3	3	5
ENSMUSG00000001497	Pax9	4232	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001504	Irx2	2625	8	8	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000001506	Col1a1	5930	7678	8945	1864	1301	5068	943	7862	3331	5937	903	2184	2999	2206	399	132	92	29	364
ENSMUSG00000001507	Itga3	4861	440	494	285	259	483	381	730	639	506	464	556	479	559	420	177	221	214	175
ENSMUSG00000001508	Sgca	1724	0	0	0	2	4	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000001510	Dlx3	2607	5	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001517	Foxm1	4399	2196	2149	1516	1679	1756	1713	2045	1900	2174	1022	1248	895	969	1198	175	187	43	52
ENSMUSG00000001518	Itfg2	3190	594	551	374	413	451	484	512	381	587	321	315	296	320	349	186	146	176	105
ENSMUSG00000001520	Nrip2	3261	69	66	73	84	99	104	106	109	130	89	80	123	200	105	161	134	94	51
ENSMUSG00000001521	Tulp3	3395	1084	982	611	600	674	459	591	432	407	224	192	156	163	163	67	61	56	47
ENSMUSG00000001524	Gtf2h4	1679	909	781	502	613	689	600	670	702	548	398	405	321	388	350	227	203	213	140
ENSMUSG00000001525	Tubb5	2649	38074	34925	18475	21969	21743	17950	19476	21557	15018	9835	9791	8611	8434	10231	2127	2879	1085	1602
ENSMUSG00000001542	Ell2	3647	516	456	681	843	1012	519	487	469	1291	1108	1220	1160	1457	1306	903	1114	1924	1258
ENSMUSG00000001552	Jup	3205	1783	1596	1302	1502	1568	1327	1729	1985	1097	908	876	822	990	880	331	307	381	362
ENSMUSG00000001555	Fkbp10	2584	1149	967	906	776	1076	1032	1062	981	534	312	266	193	88	113	9	16	4	6
ENSMUSG00000001558	Klhl10	2017	16	25	15	11	14	9	9	10	22	6	5	6	2	4	4	0	3	1
ENSMUSG00000001566	Mnx1	2245	5	7	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000001569	Nom1	4882	1289	1142	687	798	888	592	569	537	826	550	480	583	860	576	405	464	340	308
ENSMUSG00000001576	Ergic1	3195	4712	3990	2990	3272	3976	2829	3468	3938	3015	2397	2226	2283	3482	2661	1878	1868	2300	1411
ENSMUSG00000001583	Tnk1	2778	120	136	13	26	14	25	25	16	17	10	6	12	17	6	6	2	10	8
ENSMUSG00000001588	Acap1	2973	49	39	70	58	92	73	128	46	152	69	54	93	74	56	11	18	24	26
ENSMUSG00000001604	Tcea3	1251	557	473	407	544	618	607	877	743	756	517	659	786	1451	764	494	510	424	354
ENSMUSG00000001622	Csn3	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001627	Ifrd1	3378	866	674	500	527	854	581	363	306	541	391	398	379	256	478	397	397	319	248
ENSMUSG00000001630	Stk38l	4550	436	429	257	274	286	198	165	178	268	221	219	202	308	234	203	340	281	303
ENSMUSG00000001632	Brpf1	4729	1123	946	648	724	897	669	1180	850	1085	531	569	474	437	564	328	246	237	219
ENSMUSG00000001642	Akr1b3	3254	1498	1275	551	602	615	516	531	508	427	217	164	157	119	148	35	49	31	38
ENSMUSG00000001655	Hoxc13	2461	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001656	Hoxc11	2021	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001657	Hoxc8	2223	20	26	1	1	3	0	2	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000001661	Hoxc6	1581	19	23	0	3	3	1	2	0	0	0	1	0	2	0	0	0	0	0
ENSMUSG00000001663	Gstt1	1105	1290	1051	1529	1663	2589	2432	3624	3792	3342	2841	3330	4337	8395	4264	7146	5530	4125	2172
ENSMUSG00000001665	Gstt3	1880	81	73	94	121	217	169	248	201	333	230	252	275	369	277	235	135	183	187
ENSMUSG00000001666	Ddt	649	427	357	344	499	731	794	1074	681	849	527	461	570	799	455	553	363	393	362
ENSMUSG00000001670	Tat	2375	12	5	4	12	15	19	29	21	27	19	21	21	60	42	54	43	697	631
ENSMUSG00000001672	Marveld3	2447	25	24	2	5	1	1	2	1	0	1	6	9	7	2	13	4	41	44
ENSMUSG00000001674	Ddx18	2258	2878	2462	1471	1666	1671	1414	1133	1054	1296	782	763	525	649	679	356	407	357	296
ENSMUSG00000001687	Ubl3	2667	856	714	555	703	894	511	612	569	812	619	645	604	796	692	431	496	725	594
ENSMUSG00000001700	Gramd3	2605	299	291	205	212	335	249	310	244	472	324	341	429	563	397	691	559	862	572
ENSMUSG00000001707	Eef1e1	1032	1244	1042	715	839	921	651	526	444	803	490	443	380	435	410	205	280	159	155
ENSMUSG00000001729	Akt1	2690	3845	3415	1988	2130	2616	1952	2578	2311	2030	1082	1021	1012	836	937	526	516	549	410
ENSMUSG00000001739	Cldn15	1902	10	10	17	5	26	28	21	28	50	30	14	47	43	33	4	10	6	8
ENSMUSG00000001741	Il16	5021	7	8	29	21	49	16	36	21	67	46	27	40	48	25	11	17	12	14
ENSMUSG00000001750	Tcirg1	3041	648	505	1104	1278	1863	2652	3326	2491	3554	1538	1830	1977	2057	1770	1135	702	1256	958
ENSMUSG00000001751	Naglu	2560	317	237	292	347	430	392	540	505	338	256	313	252	362	291	263	235	453	312
ENSMUSG00000001755	Coasy	2386	808	680	642	765	877	875	924	1024	884	669	608	649	824	588	607	523	624	660
ENSMUSG00000001761	Smo	3779	2885	2727	1338	1333	1676	1019	1369	1307	969	656	620	571	659	572	275	263	277	185
ENSMUSG00000001763	Tspan33	3558	622	436	414	596	665	665	583	531	803	476	490	499	388	441	542	307	385	389
ENSMUSG00000001767	Crnkl1	3428	1073	951	521	624	587	399	286	304	546	355	307	284	355	346	134	210	244	217
ENSMUSG00000001768	Rin2	4657	168	144	92	87	127	47	73	52	102	60	62	72	101	74	74	79	196	140
ENSMUSG00000001773	Folh1	2671	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001774	Chordc1	2205	1848	1612	901	1118	1325	770	454	297	1054	716	600	604	661	566	243	373	323	347
ENSMUSG00000001783	Rtcb	2009	3816	3331	2495	2344	2715	2650	2201	2055	2063	1794	1778	1747	1747	1834	1246	1208	999	816
ENSMUSG00000001785	Pwp1	2572	1679	1578	835	991	1057	674	675	635	754	522	535	417	525	489	222	312	206	237
ENSMUSG00000001786	Fbxo7	5388	296	257	196	260	375	323	316	303	404	235	227	243	285	246	167	153	177	115
ENSMUSG00000001794	Capns1	1546	1944	1675	1811	1997	2781	2429	3228	3115	2592	1929	1864	1810	1853	1830	858	838	661	588
ENSMUSG00000001802	Lrp3	4019	1089	915	429	441	479	454	543	422	248	137	141	109	129	105	89	62	80	49
ENSMUSG00000001804	Dsg4	3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001815	Evx2	4191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001819	Hoxd13	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001823	Hoxd12	2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001827	Folr1	1383	7	2	6	2	3	4	8	10	10	18	6	13	9	8	1	0	4	5
ENSMUSG00000001829	Clpb	4627	1144	1053	809	945	1090	928	980	965	723	600	537	562	624	570	366	334	261	243
ENSMUSG00000001833	Sept7	2533	3689	3395	2142	2373	3104	1498	1059	712	2551	1844	1725	1699	2062	2005	803	1182	1007	812
ENSMUSG00000001844	Zdhhc4	1364	446	397	243	329	402	397	486	366	426	251	256	239	270	247	167	129	134	82
ENSMUSG00000001847	Rac1	2325	5657	4914	3367	3701	4673	3047	2827	2564	3564	2668	2438	2447	2821	2604	1266	1289	1522	1340
ENSMUSG00000001855	Nup214	6605	1859	1805	1131	1186	1294	878	1160	1293	1124	821	779	579	643	743	308	338	303	214
ENSMUSG00000001864	Aif1l	2996	728	685	301	323	389	262	239	232	187	152	148	104	64	101	10	17	7	15
ENSMUSG00000001865	Cpa3	1452	0	0	43	18	94	16	57	55	229	177	95	66	92	53	0	6	2	2
ENSMUSG00000001870	Ltbp1	6671	929	1043	195	187	403	77	269	137	300	45	90	105	86	18	9	6	7	25
ENSMUSG00000001891	Ugp2	2683	1251	1114	865	961	1504	992	664	550	1850	2270	2806	3228	5139	3720	4937	5609	8137	3812
ENSMUSG00000001901	Kcnh6	3368	8	7	0	1	0	0	0	0	0	5	1	0	0	1	0	2	0	0
ENSMUSG00000001909	Trmt1	3647	1859	1757	1248	1382	1739	2091	2295	1906	2374	1055	1079	1067	1063	971	988	550	506	565
ENSMUSG00000001910	Nacc1	4300	4311	4051	2499	2726	3120	2611	3213	3384	2564	1738	1782	1441	1418	1748	511	545	430	302
ENSMUSG00000001911	Nfix	5476	26	9	30	34	94	46	158	79	197	128	114	91	203	93	88	179	253	226
ENSMUSG00000001918	Slc1a5	2807	868	808	537	623	895	997	1166	868	1504	396	303	303	320	249	253	132	191	170
ENSMUSG00000001924	Uba1	4071	12080	10220	7675	7717	8273	6726	6472	8580	6559	5749	5835	4986	6233	6052	2995	3547	3526	2804
ENSMUSG00000001930	Vwf	8834	35	46	26	65	43	28	112	70	88	58	40	66	40	57	99	56	168	135
ENSMUSG00000001942	Siae	3433	308	250	293	270	344	201	200	282	329	380	395	293	403	406	153	223	285	153
ENSMUSG00000001943	Vsig2	1170	1	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	5
ENSMUSG00000001946	Esam	1865	19	18	22	19	19	13	27	17	17	12	11	30	20	10	6	12	12	31
ENSMUSG00000001948	Spa17	689	31	31	26	23	42	34	30	10	55	32	14	20	15	26	8	9	11	4
ENSMUSG00000001962	Fam50a	1918	633	559	468	466	692	705	686	463	746	474	467	522	529	470	364	276	253	282
ENSMUSG00000001964	Emd	1595	1094	878	563	625	693	584	617	682	613	418	382	293	326	385	191	178	193	120
ENSMUSG00000001983	Taco1	1383	392	365	212	292	286	201	216	239	171	164	154	149	194	188	86	152	175	100
ENSMUSG00000001985	Grik3	8973	23	19	7	3	5	1	3	4	0	0	3	4	0	0	0	0	0	1
ENSMUSG00000001986	Gria3	5206	658	735	286	289	360	217	116	119	230	172	139	161	67	107	27	25	32	67
ENSMUSG00000001988	Npas1	2091	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001995	Sipa1l2	6365	1594	1618	600	574	448	339	354	432	285	213	265	196	216	195	38	94	76	69
ENSMUSG00000001998	Ap4e1	4600	659	703	398	421	416	172	193	122	370	289	280	236	262	223	123	183	229	139
ENSMUSG00000001999	Blvra	1460	272	243	265	314	398	361	222	286	341	246	270	234	299	257	134	138	162	120
ENSMUSG00000002006	Pdzd4	3970	135	114	43	34	47	17	35	18	37	16	20	31	14	6	2	2	1	6
ENSMUSG00000002007	Srpk3	2711	8	3	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0
ENSMUSG00000002010	Idh3g	2080	1888	1492	1482	1565	1908	1762	1882	2039	1963	1279	1351	1187	1282	1271	884	668	848	637
ENSMUSG00000002012	Pnck	1536	112	73	48	64	63	72	64	67	50	44	49	45	51	51	27	35	10	8
ENSMUSG00000002014	Ssr4	2568	1931	1636	2054	2333	3711	4035	3743	3360	4005	2804	3340	3231	3758	3262	2815	2558	2154	1885
ENSMUSG00000002015	Bcap31	1219	2111	1791	1650	1835	2251	1988	1602	1439	2304	1679	1870	1901	2088	1846	1142	1091	1266	982
ENSMUSG00000002017	Fam98a	2817	1933	1618	1391	1598	1863	1364	1102	1103	1636	1376	1240	1090	1046	1303	477	577	517	446
ENSMUSG00000002020	Ltbp2	6769	1	1	1	3	2	2	3	2	7	2	3	9	12	0	1	1	2	2
ENSMUSG00000002028	Kmt2a	16470	2337	3472	1321	1612	1414	727	1214	647	1190	850	1114	832	591	426	334	364	495	393
ENSMUSG00000002031	Ift46	3411	726	622	399	472	615	525	555	546	630	430	473	409	469	434	324	253	347	282
ENSMUSG00000002032	Tmem25	2837	103	82	125	146	270	268	491	461	830	454	389	676	1005	717	830	416	1103	548
ENSMUSG00000002033	Cd3g	1023	1	0	1	0	1	1	2	2	3	0	0	0	0	0	0	0	0	0
ENSMUSG00000002043	Trappc6a	955	407	339	275	388	454	448	538	451	317	235	264	242	248	201	246	171	237	193
ENSMUSG00000002052	Supt6	6488	4176	3633	2835	2787	3027	2082	2412	2671	2700	1863	1925	1474	1658	1964	987	987	977	712
ENSMUSG00000002055	Spag5	3887	2128	1888	1202	1557	1437	1295	1501	1141	2117	848	1023	775	791	903	172	184	57	61
ENSMUSG00000002057	Foxn1	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002058	Unc119	1371	573	517	286	333	445	349	566	486	571	404	480	616	677	578	451	308	429	444
ENSMUSG00000002059	Rab34	1685	926	813	538	660	856	657	867	657	518	422	379	420	556	316	318	291	309	252
ENSMUSG00000002064	Sdf2	1268	805	667	733	661	904	922	779	840	937	673	796	744	797	741	608	563	585	527
ENSMUSG00000002068	Ccne1	2000	3649	3132	2151	2408	2714	2467	2140	1987	1727	1229	951	889	833	1102	188	252	66	101
ENSMUSG00000002076	Hsf2bp	2867	15	16	32	30	49	55	29	39	24	23	15	16	15	13	11	3	8	9
ENSMUSG00000002083	Bbc3	1814	143	125	125	199	224	201	320	245	187	167	99	130	136	59	53	66	66	64
ENSMUSG00000002100	Mybpc3	4163	68	37	2	1	1	0	5	0	3	0	1	0	1	0	0	0	0	1
ENSMUSG00000002102	Psmc3	1819	4164	3655	2509	2642	3208	3271	2874	2563	2675	1829	1616	1844	1902	1681	1109	1012	896	848
ENSMUSG00000002103	Acp2	4656	1160	1001	790	756	1031	807	781	715	940	794	831	790	866	896	470	401	697	493
ENSMUSG00000002104	Rapsn	1606	3	7	1	5	7	1	5	3	7	3	4	3	2	0	1	0	0	1
ENSMUSG00000002105	Slc39a13	2469	254	245	254	310	417	349	510	491	588	362	322	370	339	331	307	228	298	221
ENSMUSG00000002107	Celf2	8856	349	323	133	163	238	63	99	51	256	182	110	132	74	49	5	28	43	55
ENSMUSG00000002108	Nr1h3	1985	244	184	327	337	504	610	752	735	712	582	649	672	776	685	546	406	574	394
ENSMUSG00000002109	Ddb2	2297	267	215	162	194	215	279	279	167	495	211	202	209	243	224	198	111	123	77
ENSMUSG00000002111	Spi1	2034	21	23	84	82	112	58	110	98	180	89	53	114	83	73	9	28	19	33
ENSMUSG00000002129	Sf3a1	4920	4560	3995	2296	2578	2793	2004	2109	2156	2124	1317	1250	1056	1149	1253	478	614	490	365
ENSMUSG00000002147	Stat6	3775	167	142	175	179	365	235	483	329	611	338	382	425	489	427	429	418	549	441
ENSMUSG00000002190	Clgn	3902	7	7	1	0	0	1	1	0	3	5	0	0	0	0	0	0	0	0
ENSMUSG00000002204	Napsa	1508	1	0	14	8	33	17	35	28	89	61	34	47	51	27	4	17	5	16
ENSMUSG00000002205	Vrk3	1969	488	424	387	398	484	488	545	556	525	349	375	390	365	375	259	229	294	206
ENSMUSG00000002210	Smg9	2242	483	436	312	317	427	512	516	564	456	267	218	204	221	261	160	126	93	68
ENSMUSG00000002221	Paxip1	5052	1906	1573	1080	1114	1235	922	957	1037	1211	680	690	521	692	670	282	317	252	205
ENSMUSG00000002222	Rmnd5a	6165	2992	2845	1598	1747	1656	812	647	513	1247	1184	1089	974	1208	969	623	726	1483	1104
ENSMUSG00000002227	Mov10	3718	2052	1714	1967	1964	2725	2437	3185	3709	2934	2694	2997	2769	3289	3203	1228	1259	1481	1051
ENSMUSG00000002228	Ppm1j	1721	2	3	1	2	2	2	1	1	4	1	0	1	1	0	0	0	0	3
ENSMUSG00000002233	Rhoc	1079	499	478	240	309	517	438	579	563	601	412	554	560	442	526	188	174	161	169
ENSMUSG00000002240	Prr27	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	3441	554	560	306	378	556	417	647	416	445	239	265	262	241	217	127	105	131	144
ENSMUSG00000002250	Ppard	3218	490	435	269	343	365	335	436	457	400	252	185	219	258	209	133	144	217	208
ENSMUSG00000002257	Def6	2277	14	19	47	67	110	37	91	75	194	63	32	70	42	53	8	10	5	21
ENSMUSG00000002265	Peg3	8694	24334	27730	13309	12808	16806	6570	9149	5528	10686	13142	18741	16515	13671	10716	5213	6972	10866	7581
ENSMUSG00000002266	Zim1	3519	1253	1602	588	572	834	202	513	286	538	504	1092	622	495	453	143	270	372	204
ENSMUSG00000002274	Metrn	1363	527	506	182	294	309	186	317	169	153	59	46	69	43	38	9	11	11	6
ENSMUSG00000002279	Lmf1	3863	705	630	553	598	741	761	922	917	580	459	531	481	622	474	397	319	347	254
ENSMUSG00000002280	Narfl	3016	426	317	282	345	424	448	458	449	523	293	301	350	372	324	258	215	299	233
ENSMUSG00000002289	Angptl4	3053	522	385	496	622	845	819	970	888	859	550	745	889	1127	826	703	709	1391	1251
ENSMUSG00000002297	Dbf4	2509	1835	1829	1085	1387	1244	941	835	529	1217	724	708	578	593	713	119	201	60	92
ENSMUSG00000002307	Daxx	2673	1065	934	649	631	761	627	714	579	674	392	423	384	371	397	248	210	211	173
ENSMUSG00000002308	Cd320	2209	520	446	281	304	428	427	407	327	341	231	257	240	226	199	171	119	126	107
ENSMUSG00000002319	Ipo4	4312	4012	3397	2430	2584	2824	2381	2891	2874	2267	1277	1409	1107	1098	1226	819	766	549	463
ENSMUSG00000002320	Tm9sf1	2517	1345	1106	1064	1158	1346	1005	1150	1253	1048	869	865	820	1033	1001	505	602	578	418
ENSMUSG00000002324	Rec8	2184	156	132	66	75	62	65	64	43	50	30	20	25	10	13	6	7	2	8
ENSMUSG00000002325	Irf9	3869	340	293	260	273	446	423	399	359	606	332	293	231	227	291	198	143	301	159
ENSMUSG00000002326	Gmpr2	1543	662	563	450	489	634	600	496	398	597	343	418	371	372	373	255	228	203	173
ENSMUSG00000002329	Mdp1	1733	371	350	201	225	382	366	340	300	462	229	250	316	260	287	199	168	218	147
ENSMUSG00000002332	Dhrs1	2502	736	570	613	582	812	797	817	1086	619	671	636	628	630	706	318	300	441	397
ENSMUSG00000002341	Ncan	7195	13	9	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002342	Tmem161a	3018	1115	915	853	998	1117	1171	1332	1403	1258	700	769	680	801	741	443	399	364	279
ENSMUSG00000002343	Armc6	2263	672	472	416	457	525	613	538	618	437	267	275	238	249	294	123	102	117	99
ENSMUSG00000002345	2310045N01Rik	1337	314	269	190	228	321	318	347	300	364	220	197	244	243	199	165	160	184	135
ENSMUSG00000002346	Slc25a42	3657	364	330	419	554	660	587	866	1020	1194	756	859	864	1100	1028	1022	686	1728	1193
ENSMUSG00000002365	Snx9	2411	1063	899	931	1010	1161	730	847	817	1007	933	828	845	1100	1024	350	469	522	393
ENSMUSG00000002372	Ranbp3	2511	2931	2546	1741	1844	2006	2209	2556	2310	2124	1124	1211	1037	1113	1118	653	513	468	387
ENSMUSG00000002379	Ndufa11	2661	860	657	581	737	953	960	1514	1335	982	705	682	781	910	651	558	369	522	358
ENSMUSG00000002384	Bmp8b	2940	180	136	134	188	183	158	223	182	121	78	66	32	25	38	15	20	8	5
ENSMUSG00000002393	Nr2f6	2218	1313	1296	771	1270	1761	1427	1908	1451	1054	1078	915	1200	1521	975	648	474	551	605
ENSMUSG00000002395	Use1	1064	821	692	648	715	948	1171	1141	973	1036	647	670	624	581	502	590	409	414	362
ENSMUSG00000002396	Ocel1	5285	17	14	15	19	39	24	275	44	27	29	21	29	50	23	31	12	42	26
ENSMUSG00000002409	Dyrk1b	2534	207	176	151	179	245	214	332	246	245	137	172	142	144	125	61	37	104	87
ENSMUSG00000002413	Braf	9728	1278	1621	671	913	847	415	406	215	541	451	566	459	352	291	201	270	351	290
ENSMUSG00000002416	Ndufb2	4371	170	170	134	150	193	108	128	77	191	97	88	107	149	80	82	53	75	72
ENSMUSG00000002428	Hltf	4955	549	535	403	461	480	260	233	139	588	490	522	404	464	446	207	275	535	438
ENSMUSG00000002455	Prpf6	3054	2218	1886	1279	1388	1564	1317	1225	1233	1313	945	1027	925	961	927	1468	1381	1128	895
ENSMUSG00000002458	Rgs19	1511	488	377	267	338	379	258	362	318	289	167	115	108	118	108	45	45	23	36
ENSMUSG00000002459	Rgs20	2125	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000002475	Abhd3	1962	332	271	402	423	567	365	513	489	705	570	484	512	685	586	326	340	495	410
ENSMUSG00000002477	Snrpd1	837	2889	2505	1707	2000	2499	2257	2023	1396	2575	1229	1097	1128	1206	1080	446	476	238	193
ENSMUSG00000002486	Tchp	3138	381	337	231	219	271	425	329	232	406	146	117	116	101	107	96	64	69	57
ENSMUSG00000002489	Tiam1	7406	1139	1070	453	565	448	221	233	226	333	197	160	154	146	116	14	26	18	31
ENSMUSG00000002496	Tsc2	6018	2222	1942	1357	1319	1566	1329	1648	1580	1602	1032	1072	1000	1009	1066	636	504	616	420
ENSMUSG00000002500	Rpl3l	1375	1	1	1	2	1	1	3	0	0	0	0	3	0	1	1	0	0	0
ENSMUSG00000002504	Slc9a3r2	2118	304	308	262	270	401	311	450	363	318	190	253	258	219	167	138	111	98	105
ENSMUSG00000002524	Puf60	1912	3385	2925	2065	2465	2826	2680	3191	3081	2666	1870	2213	2091	2546	2235	1608	1394	1339	1251
ENSMUSG00000002546	Golga2	4442	1418	1138	1158	1177	1469	1288	1436	1421	1595	1174	1328	1179	1161	1293	874	768	973	737
ENSMUSG00000002550	Uck1	2005	894	759	576	607	778	745	892	756	683	396	625	531	680	462	493	383	578	633
ENSMUSG00000002565	Scin	2995	4	0	0	0	0	0	6	0	4	2	0	0	1	0	0	0	0	0
ENSMUSG00000002578	Ikzf4	5150	102	117	26	28	29	15	35	8	31	10	9	13	11	5	109	131	48	46
ENSMUSG00000002580	Mien1	747	504	407	412	432	806	718	970	864	898	623	669	753	852	589	519	392	557	468
ENSMUSG00000002588	Pon1	1544	49	28	76	84	89	89	138	101	154	318	311	557	1001	621	1183	1282	4479	3355
ENSMUSG00000002602	Axl	4265	721	696	285	187	635	166	485	164	595	136	233	211	105	174	6	8	10	27
ENSMUSG00000002603	Tgfb1	2175	83	66	141	177	346	105	349	206	454	195	116	143	89	107	34	30	24	60
ENSMUSG00000002608	Ccdc97	3032	1031	929	748	852	943	917	1164	1185	949	622	606	595	636	600	374	295	343	280
