""	"tcga_id"	"cohort"	"purity"	"log2_bap1"	"low_expresser"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"	"altered_status"	"alteration_type"	"subtype"	"bap1_activity_score"	"bap1_activity_class"
"118"	"TCGA-UY-A9PA-01"	"TCGA-BLCA"	0.18	11.8057270262753	FALSE	2	"chr3:2170634-55506937"	53336304	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1488.06694259405	"Wildtype-like"
"119"	"TCGA-FD-A3B5-01"	"TCGA-BLCA"	0.52	12.2504859694288	FALSE	6	"chr3:45658140-52670685"	7012546	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1081.47423632027	"Wildtype-like"
"120"	"TCGA-FD-A62O-01"	"TCGA-BLCA"	0.85	11.6836894987726	FALSE	4	"chr3:2170634-107995784"	105825151	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1434.90152252207	"Wildtype-like"
"121"	"TCGA-FD-A3SM-01"	"TCGA-BLCA"	0.69	11.7842601007196	FALSE	2	"chr3:14459236-76650267"	62191032	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1335.81231688236	"Wildtype-like"
"122"	"TCGA-GV-A3QF-01"	"TCGA-BLCA"	0.54	12.1350769525211	FALSE	4	"chr3:50259429-55415601"	5156173	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1207.38150974891	"Wildtype-like"
"123"	"TCGA-DK-A1AE-01"	"TCGA-BLCA"	0.83	12.2127799987851	FALSE	2	"chr3:23838371-61066970"	37228600	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1337.21520665238	"Wildtype-like"
"124"	"TCGA-4Z-AA7Y-01"	"TCGA-BLCA"	0.94	12.0804567623247	FALSE	2	"chr3:37730503-59308581"	21578079	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1515.7257903877	"Wildtype-like"
"125"	"TCGA-CU-A0YO-01"	"TCGA-BLCA"	0.33	11.3605900976894	TRUE	1	"chr3:45593386-58190462"	12597077	"altered"	"copynumber"	"BLCA_Luminal_infiltrated"	-1473.91538730218	"Wildtype-like"
"126"	"TCGA-FD-A3B3-01"	"TCGA-BLCA"	0.21	12.2793957284081	FALSE	2	"chr3:39224630-98596712"	59372083	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-972.896980539297	"Wildtype-like"
"127"	"TCGA-CF-A5U8-01"	"TCGA-BLCA"	0.97	11.7757617095274	FALSE	2	"chr3:36274311-197812401"	161538091	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1771.93643233547	"Wildtype-like"
"128"	"TCGA-GC-A3YS-01"	"TCGA-BLCA"	0.48	11.8886287145598	FALSE	3	"chr3:2170634-75879414"	73708781	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1172.15583939509	"Wildtype-like"
"129"	"TCGA-BT-A20W-01"	"TCGA-BLCA"	0.72	11.5649574812213	FALSE	2	"chr3:47241627-52421208"	5179582	"unaltered"	"unaltered"	"BLCA_Luminal"	-1483.51296270336	"Wildtype-like"
"130"	"TCGA-DK-AA6P-01"	"TCGA-BLCA"	0.83	11.2269984812073	TRUE	5	"chr3:45552630-53155454"	7602825	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1950.61083940928	"Wildtype-like"
"131"	"TCGA-ZF-A9RC-01"	"TCGA-BLCA"	0.2	12.3432060920112	FALSE	7	"chr3:52096069-53673835"	1577767	"unaltered"	"unaltered"	"BLCA_Luminal"	-1235.25121615596	"Wildtype-like"
"132"	"TCGA-FD-A5BV-01"	"TCGA-BLCA"	0.89	11.0363522782802	TRUE	1	"chr3:39822643-87752455"	47929813	"altered"	"copynumber"	"BLCA_Luminal_papillary"	-1107.37561154026	"Wildtype-like"
"133"	"TCGA-5N-A9KI-01"	"TCGA-BLCA"	0.58	12.1761869604838	FALSE	4	"chr3:40402037-62095612"	21693576	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1156.39340651193	"Wildtype-like"
"134"	"TCGA-FD-A43X-01"	"TCGA-BLCA"	0.94	12.1833007045764	FALSE	4	"chr3:41096181-54043307"	12947127	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1638.78347794804	"Wildtype-like"
"135"	"TCGA-C4-A0F6-01"	"TCGA-BLCA"	0.68	11.7206051334997	FALSE	3	"chr3:4696861-67456549"	62759689	"unaltered"	"unaltered"	"BLCA_Luminal"	-1484.21641051564	"Wildtype-like"
"136"	"TCGA-E7-A5KE-01"	"TCGA-BLCA"	0.92	12.344730866453	FALSE	5	"chr3:52373535-52472887"	99353	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1306.29083094489	"Wildtype-like"
"137"	"TCGA-XF-A9SL-01"	"TCGA-BLCA"	NA	11.9744957927493	FALSE	NA	"chr3:2170634-197812401"	195641768	NA	NA	"BLCA_Luminal_infiltrated"	-1258.88006085731	"Wildtype-like"
"138"	"TCGA-K4-A54R-01"	"TCGA-BLCA"	0.46	11.0157377360131	TRUE	4	"chr3:45494192-53605386"	8111195	"altered"	"mutation"	"BLCA_Luminal_infiltrated"	-1398.10998506985	"Wildtype-like"
"139"	"TCGA-XF-AAN1-01"	"TCGA-BLCA"	0.91	12.0722986060832	FALSE	2	"chr3:12977485-76383835"	63406351	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1860.93756319138	"Wildtype-like"
"140"	"TCGA-FD-A3B8-01"	"TCGA-BLCA"	NA	11.8679510485297	FALSE	NA	"chr3:14459236-94038851"	79579616	NA	NA	"BLCA_Basal_squamous"	-954.097504332094	"Wildtype-like"
"141"	"TCGA-GC-A6I1-01"	"TCGA-BLCA"	0.31	12.0443829033214	FALSE	3	"chr3:50040095-74302910"	24262816	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1442.69883770982	"Wildtype-like"
"142"	"TCGA-BL-A13J-01"	"TCGA-BLCA"	0.56	10.2520935565496	TRUE	4	"chr3:37620483-63514475"	25893993	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1011.11342561585	"Wildtype-like"
"143"	"TCGA-DK-A1AA-01"	"TCGA-BLCA"	0.93	11.7691253845311	FALSE	2	"chr3:2170634-191772653"	189602020	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1455.53457998715	"Wildtype-like"
"144"	"TCGA-UY-A78N-01"	"TCGA-BLCA"	0.78	12.0039227014994	FALSE	4	"chr3:38999905-59026451"	20026547	"unaltered"	"unaltered"	"BLCA_Luminal"	-1325.48960774352	"Wildtype-like"
"145"	"TCGA-DK-A3IT-01"	"TCGA-BLCA"	0.46	11.8184623270865	FALSE	4	"chr3:30966630-59085731"	28119102	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1182.78764346974	"Wildtype-like"
"146"	"TCGA-ZF-AA4U-01"	"TCGA-BLCA"	0.88	12.1274806093482	FALSE	4	"chr3:50523496-53060285"	2536790	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1397.5937006782	"Wildtype-like"
"147"	"TCGA-UY-A8OC-01"	"TCGA-BLCA"	0.55	12.0421874820651	FALSE	2	"chr3:38102860-70294303"	32191444	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1500.4171139602	"Wildtype-like"
"148"	"TCGA-K4-A5RJ-01"	"TCGA-BLCA"	0.33	12.452391469882	FALSE	3	"chr3:2170634-54291329"	52120696	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1187.77183643019	"Wildtype-like"
"149"	"TCGA-ZF-A9R0-01"	"TCGA-BLCA"	0.51	11.5582483775685	FALSE	4	"chr3:46247321-53238298"	6990978	"unaltered"	"unaltered"	"BLCA_Luminal"	-1265.91770850549	"Wildtype-like"
"150"	"TCGA-DK-A2I4-01"	"TCGA-BLCA"	0.29	11.7644094691421	FALSE	3	"chr3:16819686-56992816"	40173131	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1223.60714174197	"Wildtype-like"
"151"	"TCGA-FD-A6TE-01"	"TCGA-BLCA"	0.82	11.5938471278093	FALSE	4	"chr3:50231204-54094450"	3863247	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-711.308009120383	"Wildtype-like"
"152"	"TCGA-E7-A5KF-01"	"TCGA-BLCA"	0.98	11.7993852116988	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-2050.37121993332	"Wildtype-like"
"153"	"TCGA-GD-A2C5-01"	"TCGA-BLCA"	1	11.5131214020356	TRUE	5	"chr3:46411372-53414133"	7002762	"unaltered"	"unaltered"	"BLCA_Luminal"	-1450.03729698825	"Wildtype-like"
"154"	"TCGA-G2-A2EK-01"	"TCGA-BLCA"	0.54	11.3364297495534	TRUE	2	"chr3:2170634-62101706"	59931073	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1343.79613780904	"Wildtype-like"
"155"	"TCGA-DK-AA6R-01"	"TCGA-BLCA"	0.58	11.7419387981953	FALSE	2	"chr3:31130594-58092834"	26962241	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1307.33585211919	"Wildtype-like"
"156"	"TCGA-4Z-AA80-01"	"TCGA-BLCA"	0.47	11.2472684254962	TRUE	4	"chr3:50614187-54044342"	3430156	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1113.20836797874	"Wildtype-like"
"157"	"TCGA-UY-A78K-01"	"TCGA-BLCA"	0.27	12.2277752245597	FALSE	7	"chr3:24020722-59592613"	35571892	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1276.63012248476	"Wildtype-like"
"158"	"TCGA-XF-A9T0-01"	"TCGA-BLCA"	0.76	10.7306092806545	TRUE	3	"chr3:48977759-56771204"	7793446	"altered"	"mutation"	"BLCA_Luminal_infiltrated"	-2156.52804492067	"Wildtype-like"
"159"	"TCGA-XF-A9T3-01"	"TCGA-BLCA"	0.41	12.259081701535	FALSE	3	"chr3:2170634-53670976"	51500343	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1190.9773441164	"Wildtype-like"
"160"	"TCGA-FD-A3SP-01"	"TCGA-BLCA"	0.32	12.3038195598788	FALSE	2	"chr3:21690594-61057760"	39367167	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1248.60612688927	"Wildtype-like"
"161"	"TCGA-DK-AA6Q-01"	"TCGA-BLCA"	0.73	11.8905692003891	FALSE	1	"chr3:2170634-76479061"	74308428	"altered"	"copynumber"	"BLCA_Basal_squamous"	-2206.76534924074	"Wildtype-like"
"162"	"TCGA-4Z-AA89-01"	"TCGA-BLCA"	0.87	11.6292791461098	FALSE	2	"chr3:30305863-76262876"	45957014	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-2042.01367785795	"Wildtype-like"
"163"	"TCGA-K4-A6FZ-01"	"TCGA-BLCA"	0.33	11.9246106438864	FALSE	3	"chr3:2170634-106719191"	104548558	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1425.33288444027	"Wildtype-like"
"164"	"TCGA-FD-A6TF-01"	"TCGA-BLCA"	0.31	12.334787964886	FALSE	4	"chr3:48201192-52985469"	4784278	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1389.81877850851	"Wildtype-like"
"165"	"TCGA-ZF-AA4W-01"	"TCGA-BLCA"	0.35	11.4353607630984	TRUE	1	"chr3:37120525-91462299"	54341775	"altered"	"copynumber"	"BLCA_Basal_squamous"	-1815.19000132247	"Wildtype-like"
"166"	"TCGA-DK-AA6W-01"	"TCGA-BLCA"	0.8	11.8946065647341	FALSE	2	"chr3:42669035-52898992"	10229958	"unaltered"	"unaltered"	"BLCA_Neuronal"	-1203.78609001138	"Wildtype-like"
"167"	"TCGA-2F-A9KP-01"	"TCGA-BLCA"	0.64	11.5512554116672	FALSE	4	"chr3:50689088-53511535"	2822448	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1349.99262410789	"Wildtype-like"
"168"	"TCGA-YF-AA3L-01"	"TCGA-BLCA"	0.91	12.6108568521767	FALSE	4	"chr3:46705547-53561685"	6856139	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1475.21852338902	"Wildtype-like"
"169"	"TCGA-K4-A6MB-01"	"TCGA-BLCA"	0.75	12.4474846217997	FALSE	4	"chr3:37059015-59250441"	22191427	"unaltered"	"unaltered"	"BLCA_Luminal"	-1422.18909636149	"Wildtype-like"
"170"	"TCGA-CU-A0YN-01"	"TCGA-BLCA"	0.4	11.6034886614386	FALSE	2	"chr3:17995202-78277837"	60282636	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1259.66121404823	"Wildtype-like"
"171"	"TCGA-KQ-A41N-01"	"TCGA-BLCA"	0.76	11.8987771995239	FALSE	2	"chr3:42181346-62058562"	19877217	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1438.53181803932	"Wildtype-like"
"172"	"TCGA-K4-A3WS-01"	"TCGA-BLCA"	0.4	11.4812269349751	TRUE	4	"chr3:41862178-59466641"	17604464	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1191.06588160379	"Wildtype-like"
"173"	"TCGA-BT-A0S7-01"	"TCGA-BLCA"	0.29	11.9503077295004	FALSE	5	"chr3:2170634-68161221"	65990588	"unaltered"	"unaltered"	"BLCA_Neuronal"	-985.585885515051	"Wildtype-like"
"174"	"TCGA-HQ-A2OF-01"	"TCGA-BLCA"	0.93	12.2788034206868	FALSE	3	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1517.58285032115	"Wildtype-like"
"175"	"TCGA-R3-A69X-01"	"TCGA-BLCA"	0.22	12.1351461979483	FALSE	4	"chr3:2170634-153582776"	151412143	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1220.32956351228	"Wildtype-like"
"176"	"TCGA-GU-A762-01"	"TCGA-BLCA"	0.31	13.022588015056	FALSE	4	"chr3:8567682-58570824"	50003143	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1454.32354829085	"Wildtype-like"
"177"	"TCGA-GC-A3RD-01"	"TCGA-BLCA"	0.71	11.9251086722505	FALSE	3	"chr3:45158972-53384771"	8225800	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1262.64851556931	"Wildtype-like"
"178"	"TCGA-XF-A9SI-01"	"TCGA-BLCA"	0.21	12.0325180677683	FALSE	1	"chr3:2170634-146657977"	144487344	"altered"	"copynumber"	"BLCA_Basal_squamous"	-1310.3116208366	"Wildtype-like"
"179"	"TCGA-CF-A8HY-01"	"TCGA-BLCA"	0.87	12.0776691232989	FALSE	3	"chr3:44398077-53371619"	8973543	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-2074.04825999526	"Wildtype-like"
"180"	"TCGA-FJ-A3Z7-01"	"TCGA-BLCA"	0.54	11.6629639388663	FALSE	3	"chr3:44616294-88812654"	44196361	"unaltered"	"unaltered"	"BLCA_Neuronal"	-1017.42058007018	"Wildtype-like"
"181"	"TCGA-FD-A3SR-01"	"TCGA-BLCA"	0.57	12.3574815239157	FALSE	3	"chr3:46164284-52783577"	6619294	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-885.256236255493	"Wildtype-like"
"182"	"TCGA-XF-A9T6-01"	"TCGA-BLCA"	0.83	12.5798491984193	FALSE	2	"chr3:12958440-59720118"	46761679	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1456.62868753097	"Wildtype-like"
"183"	"TCGA-E7-A7DU-01"	"TCGA-BLCA"	0.84	12.4188712977408	FALSE	4	"chr3:2170634-59603515"	57432882	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1641.88958362895	"Wildtype-like"
"184"	"TCGA-G2-A2ES-01"	"TCGA-BLCA"	0.55	11.4054616008975	TRUE	1	"chr3:52121716-65958391"	13836676	"altered"	"copynumber"	"BLCA_Basal_squamous"	-2046.46981457138	"Wildtype-like"
"185"	"TCGA-FJ-A3Z9-01"	"TCGA-BLCA"	0.85	11.5321865695937	TRUE	2	"chr3:34050418-58319306"	24268889	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-2101.70441665472	"Wildtype-like"
"186"	"TCGA-BT-A3PK-01"	"TCGA-BLCA"	0.28	12.587708586745	FALSE	2	"chr3:2170634-61040827"	58870194	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1369.25649559443	"Wildtype-like"
"187"	"TCGA-CF-A9FF-01"	"TCGA-BLCA"	0.73	11.637369141783	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1719.21298374531	"Wildtype-like"
"188"	"TCGA-DK-A6B0-01"	"TCGA-BLCA"	0.9	11.5345338766104	TRUE	2	"chr3:2170634-189300304"	187129671	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1732.90417934399	"Wildtype-like"
"189"	"TCGA-ZF-A9RN-01"	"TCGA-BLCA"	0.81	10.6455440355671	TRUE	1	"chr3:46575821-54098690"	7522870	"altered"	"copynumber"	"BLCA_Basal_squamous"	-1800.10167112788	"Wildtype-like"
"190"	"TCGA-FD-A62P-01"	"TCGA-BLCA"	0.19	11.8630522997238	FALSE	4	"chr3:46381878-77463107"	31081230	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1626.64898518451	"Wildtype-like"
"191"	"TCGA-E7-A519-01"	"TCGA-BLCA"	0.64	12.7533173089103	FALSE	2	"chr3:2170634-127226767"	125056134	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-2026.52203405366	"Wildtype-like"
"192"	"TCGA-BT-A20J-01"	"TCGA-BLCA"	0.4	12.4009121298393	FALSE	3	"chr3:51058714-66703726"	15645013	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1190.46837097783	"Wildtype-like"
"193"	"TCGA-GC-A3I6-01"	"TCGA-BLCA"	0.73	11.4595650352929	TRUE	2	"chr3:37725730-53796727"	16070998	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1319.65374770036	"Wildtype-like"
"194"	"TCGA-XF-A9SP-01"	"TCGA-BLCA"	0.26	11.94573580128	FALSE	5	"chr3:45607178-70544572"	24937395	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1010.90304695947	"Wildtype-like"
"195"	"TCGA-S5-A6DX-01"	"TCGA-BLCA"	0.39	11.5134956896167	TRUE	2	"chr3:49771548-54016080"	4244533	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1547.04053738785	"Wildtype-like"
"196"	"TCGA-FD-A43S-01"	"TCGA-BLCA"	1	12.1918187135001	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1426.96451838588	"Wildtype-like"
"197"	"TCGA-GC-A3BM-01"	"TCGA-BLCA"	0.86	11.6744077161836	FALSE	3	"chr3:50511464-53422395"	2910932	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1225.98548138873	"Wildtype-like"
"198"	"TCGA-4Z-AA7N-01"	"TCGA-BLCA"	NA	11.6654963989732	FALSE	NA	"chr3:33393138-197812401"	164419264	NA	NA	"BLCA_Luminal_infiltrated"	-1330.25299501821	"Wildtype-like"
"199"	"TCGA-4Z-AA83-01"	"TCGA-BLCA"	0.84	12.2746534917357	FALSE	2	"chr3:52353576-52452016"	98441	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1916.24644427904	"Wildtype-like"
"200"	"TCGA-BT-A2LA-01"	"TCGA-BLCA"	0.95	12.7296024524042	FALSE	4	"chr3:4362340-53285185"	48922846	"unaltered"	"unaltered"	"BLCA_Neuronal"	-520.347385151064	"Wildtype-like"
"201"	"TCGA-GV-A3QG-01"	"TCGA-BLCA"	0.46	11.831403754931	FALSE	2	"chr3:52176856-89875609"	37698754	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1283.31964286413	"Wildtype-like"
"202"	"TCGA-CU-A5W6-01"	"TCGA-BLCA"	0.47	11.9233583259646	FALSE	4	"chr3:51250763-159280362"	108029600	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1177.9478379922	"Wildtype-like"
"203"	"TCGA-FD-A3SS-01"	"TCGA-BLCA"	0.76	12.3817800799259	FALSE	2	"chr3:30683888-73802885"	43118998	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1045.39016674179	"Wildtype-like"
"204"	"TCGA-FT-A61P-01"	"TCGA-BLCA"	0.31	11.8740144937797	FALSE	4	"chr3:12268740-61164470"	48895731	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1453.88130416049	"Wildtype-like"
"205"	"TCGA-SY-A9G5-01"	"TCGA-BLCA"	0.36	12.5768172425648	FALSE	3	"chr3:6143031-78048663"	71905633	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1620.06729393477	"Wildtype-like"
"206"	"TCGA-ZF-A9RM-01"	"TCGA-BLCA"	0.82	12.1267926147743	FALSE	5	"chr3:51699110-53615581"	1916472	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1197.5964575666	"Wildtype-like"
"207"	"TCGA-CF-A27C-01"	"TCGA-BLCA"	0.98	12.0915624703337	FALSE	2	"chr3:27808943-76105802"	48296860	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1544.49112565081	"Wildtype-like"
"208"	"TCGA-XF-A9SG-01"	"TCGA-BLCA"	0.5	NA	FALSE	4	"chr3:42636422-53697382"	11060961	"unaltered"	"unaltered"	"BLCA_ND"	NA	NA
"209"	"TCGA-CU-A0YR-01"	"TCGA-BLCA"	0.47	11.2906423930641	TRUE	2	"chr3:50179660-66394125"	16214466	"altered"	"mutation"	"BLCA_Luminal_infiltrated"	-2102.18736966549	"Wildtype-like"
"210"	"TCGA-XF-AAMR-01"	"TCGA-BLCA"	0.4	11.2907424205901	TRUE	1	"chr3:48102364-58079912"	9977549	"altered"	"copynumber"	"BLCA_Luminal_infiltrated"	-1149.57843601414	"Wildtype-like"
"211"	"TCGA-4Z-AA7W-01"	"TCGA-BLCA"	0.32	12.3415827612955	FALSE	2	"chr3:20584167-59652761"	39068595	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1665.19196115298	"Wildtype-like"
"212"	"TCGA-CF-A47X-01"	"TCGA-BLCA"	0.88	11.0173971381426	TRUE	2	"chr3:51310724-54104596"	2793873	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1865.49215412596	"Wildtype-like"
"213"	"TCGA-XF-AAMQ-01"	"TCGA-BLCA"	0.7	11.3578478198974	TRUE	2	"chr3:39374515-52424106"	13049592	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1737.51801490775	"Wildtype-like"
"214"	"TCGA-4Z-AA7O-01"	"TCGA-BLCA"	0.84	11.9380076602661	FALSE	2	"chr3:46886248-53379396"	6493149	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1329.63974023476	"Wildtype-like"
"215"	"TCGA-CF-A9FH-01"	"TCGA-BLCA"	0.95	11.8389239164806	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1621.45644741448	"Wildtype-like"
"216"	"TCGA-BT-A20U-01"	"TCGA-BLCA"	0.5	12.280653586791	FALSE	2	"chr3:2170634-95781111"	93610478	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1602.50416092324	"Wildtype-like"
"217"	"TCGA-XF-A8HE-01"	"TCGA-BLCA"	0.37	11.9584763791746	FALSE	2	"chr3:19093870-82256765"	63162896	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1594.64733154694	"Wildtype-like"
"218"	"TCGA-E7-A8O8-01"	"TCGA-BLCA"	NA	11.1258157632853	TRUE	NA	"chr3:51767007-57851870"	6084864	NA	NA	"BLCA_Luminal_papillary"	-1616.61020723926	"Wildtype-like"
"219"	"TCGA-XF-A8HF-01"	"TCGA-BLCA"	0.69	11.913987327649	FALSE	5	"chr3:46368145-141455579"	95087435	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1037.50880536248	"Wildtype-like"
"220"	"TCGA-DK-A1AD-01"	"TCGA-BLCA"	0.73	11.3102463328563	TRUE	4	"chr3:51662048-61110552"	9448505	"unaltered"	"unaltered"	"BLCA_Luminal"	-656.826489778323	"Wildtype-like"
"221"	"TCGA-FD-A3B4-01"	"TCGA-BLCA"	0.62	11.9132623008983	FALSE	1	"chr3:47037515-53472021"	6434507	"altered"	"copynumber"	"BLCA_Basal_squamous"	-1698.7649039941	"Wildtype-like"
"222"	"TCGA-XF-A9SY-01"	"TCGA-BLCA"	0.18	11.6518847926728	FALSE	2	"chr3:2170634-54364345"	52193712	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1423.8874770304	"Wildtype-like"
"223"	"TCGA-K4-A4AB-01"	"TCGA-BLCA"	0.56	12.005904468692	FALSE	4	"chr3:2170634-89236844"	87066211	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1249.79696813496	"Wildtype-like"
"224"	"TCGA-FD-A3N6-01"	"TCGA-BLCA"	0.83	11.9432015581787	FALSE	2	"chr3:2170634-184542241"	182371608	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1821.62027409609	"Wildtype-like"
"225"	"TCGA-BT-A42E-01"	"TCGA-BLCA"	0.48	11.574621297589	FALSE	2	"chr3:34612166-90200333"	55588168	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1636.36530083943	"Wildtype-like"
"226"	"TCGA-FD-A5BY-01"	"TCGA-BLCA"	0.58	11.303222346321	TRUE	2	"chr3:47470208-118004352"	70534145	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1162.58378480304	"Wildtype-like"
"227"	"TCGA-XF-AAMJ-01"	"TCGA-BLCA"	0.24	12.3047323000806	FALSE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1463.06717030185	"Wildtype-like"
"228"	"TCGA-DK-A1A5-01"	"TCGA-BLCA"	0.59	11.8643087900162	FALSE	4	"chr3:2170634-71762947"	69592314	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1263.86104290597	"Wildtype-like"
"229"	"TCGA-XF-A8HB-01"	"TCGA-BLCA"	0.96	11.9867808229536	FALSE	2	"chr3:47135898-59219255"	12083358	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1649.13488076116	"Wildtype-like"
"230"	"TCGA-FJ-A3ZE-01"	"TCGA-BLCA"	0.96	11.1452047016243	TRUE	1	"chr3:40517184-59720118"	19202935	"altered"	"copynumber"	"BLCA_Luminal_papillary"	-1439.16102524912	"Wildtype-like"
"231"	"TCGA-E7-A4XJ-01"	"TCGA-BLCA"	0.84	11.8357641054835	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"	"BLCA_Luminal_papillary"	-1919.68460382997	"Wildtype-like"
"232"	"TCGA-E7-A6MD-01"	"TCGA-BLCA"	0.47	12.0604421378806	FALSE	3	"chr3:50417583-61040294"	10622712	"unaltered"	"unaltered"	"BLCA_Luminal_infiltrated"	-1237.35873675702	"Wildtype-like"
"233"	"TCGA-BT-A3PH-01"	"TCGA-BLCA"	0.83	11.9718938115121	FALSE	6	"chr3:38469331-59044802"	20575472	"unaltered"	"unaltered"	"BLCA_Luminal"	-1323.85183509041	"Wildtype-like"
"234"	"TCGA-4Z-AA86-01"	"TCGA-BLCA"	0.28	12.4036886696867	FALSE	3	"chr3:26741745-74097816"	47356072	"unaltered"	"unaltered"	"BLCA_Basal_squamous"	-1566.96262838885	"Wildtype-like"
"235"	"TCGA-XF-AAMF-01"	"TCGA-BLCA"	0.72	NA	FALSE	3	"chr3:30769420-90230647"	59461228	"unaltered"	"unaltered"	"BLCA_ND"	NA	NA
