ensembl_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	description
ENSG00000067225	26294.14553	0.463255917	0.170024649	0.000712947	0.005895343	PKM	pyruvate kinase M1/2
ENSG00000067248	1514.602822	0.184579085	0.066367589	0.003582014	0.020551352	DHX29	DExH-box helicase 29
ENSG00000067445	570.8436785	-0.414056598	0.207698245	0.004831956	0.025851345	TRO	trophinin
ENSG00000067560	16575.23153	-0.287591024	0.059106985	5.05E-07	1.56E-05	RHOA	ras homolog family member A
ENSG00000067646	192.9861026	-1.359696193	0.568921756	8.07E-05	0.001039827	ZFY	zinc finger protein Y-linked
ENSG00000067836	481.8124679	0.339009319	0.125909148	0.001926224	0.01320611	ROGDI	rogdi atypical leucine zipper
ENSG00000067992	1063.924935	-0.432102843	0.134109446	0.000212768	0.002245925	PDK3	pyruvate dehydrogenase kinase 3
ENSG00000068001	2179.104645	-0.409631539	0.087834709	6.95E-07	1.72E-05	HYAL2	hyaluronidase 2
ENSG00000068028	1081.389851	-0.432716632	0.07981849	8.11E-09	4.60E-07	RASSF1	Ras association domain family member 1
ENSG00000068078	3269.617671	0.548037499	0.176713631	0.000326184	0.003132118	FGFR3	fibroblast growth factor receptor 3
ENSG00000068724	1539.482054	0.249991977	0.103872761	0.008704817	0.040127945	TTC7A	tetratricopeptide repeat domain 7A
ENSG00000068745	2099.600446	-0.336566906	0.072471889	1.30E-06	3.46E-05	IP6K2	inositol hexakisphosphate kinase 2
ENSG00000068878	3224.728459	0.179387899	0.067277779	0.005128164	0.026999248	PSME4	proteasome activator subunit 4
ENSG00000068971	874.5040289	-0.325205476	0.089669338	8.26E-05	0.001059999	PPP2R5B	protein phosphatase 2 regulatory subunit B'beta
ENSG00000068976	169.5102888	0.557789258	0.235766485	0.001683266	0.011476422	PYGM	"glycogen phosphorylase, muscle associated"
ENSG00000068985	181.864702	-4.696504357	1.757848142	2.81E-11	3.21E-09	PAGE1	PAGE family member 1
ENSG00000069011	265.7732371	1.770266307	0.412897466	2.69E-07	9.16E-06	PITX1	paired like homeodomain 1
ENSG00000069018	5.869730817	1.207819605	0.48807274	0.000123812	0.001461485	TRPC7	transient receptor potential cation channel subfamily C member 7
ENSG00000069188	172.0406402	2.251462328	0.304141259	3.98E-13	7.91E-11	SDK2	sidekick cell adhesion molecule 2
ENSG00000069431	1083.065557	-0.471307731	0.247782932	0.00234693	0.014829083	ABCC9	ATP binding cassette subfamily C member 9
ENSG00000069509	463.8031171	0.40525688	0.077361494	4.07E-08	1.86E-06	FUNDC1	FUN14 domain containing 1
ENSG00000069535	9896.596369	0.344050193	0.162567083	0.010689761	0.04678315	MAOB	monoamine oxidase B
ENSG00000069667	1456.391961	-0.350778793	0.145399731	0.003245043	0.019109786	RORA	RAR related orphan receptor A
ENSG00000069696	71.74580168	1.269330958	0.247820754	3.03E-10	2.70E-08	DRD4	dopamine receptor D4
ENSG00000069702	1202.179034	-0.398461915	0.177061309	0.002593467	0.016078417	TGFBR3	transforming growth factor beta receptor 3
ENSG00000069943	310.6580557	0.355773546	0.084124636	8.51E-06	0.000167982	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
ENSG00000069966	1451.974328	0.365604517	0.122444787	0.001359386	0.009785613	GNB5	G protein subunit beta 5
ENSG00000070214	3571.623125	-0.357444627	0.101536672	7.53E-05	0.000987842	SLC44A1	solute carrier family 44 member 1
ENSG00000070413	5477.365634	0.243706852	0.078260339	0.00090506	0.007139408	DGCR2	DiGeorge syndrome critical region gene 2
ENSG00000070526	19.68726096	-0.490374452	0.33845279	0.010475275	0.04402166	ST6GALNAC1	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"
ENSG00000070731	448.0619288	-0.456574709	0.294550496	0.009504553	0.04287833	ST6GALNAC2	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"
ENSG00000070759	199.4780109	-0.772002297	0.119374546	2.40E-12	3.99E-10	TESK2	testis associated actin remodelling kinase 2
ENSG00000070778	610.770032	-0.653313948	0.11044074	3.89E-10	3.32E-08	PTPN21	protein tyrosine phosphatase non-receptor type 21
ENSG00000070785	1068.410325	-0.195651154	0.084917998	0.010805437	0.047102432	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma
ENSG00000070950	500.7786751	-0.202921031	0.077523042	0.005593555	0.028839387	RAD18	RAD18 E3 ubiquitin protein ligase
ENSG00000070961	1696.457369	0.348823935	0.10574619	0.000279065	0.002773926	ATP2B1	ATPase plasma membrane Ca2+ transporting 1
ENSG00000071051	1358.336181	0.383169335	0.141566833	0.002479243	0.01549105	NCK2	NCK adaptor protein 2
ENSG00000071282	990.358365	-0.878528524	0.133166654	4.09E-12	6.55E-10	LMCD1	LIM and cysteine rich domains 1
ENSG00000071575	2935.90242	-0.374454091	0.176627648	0.008529243	0.039624852	TRIB2	tribbles pseudokinase 2
ENSG00000071794	598.8766134	-0.41711942	0.208292268	0.00501864	0.029567122	HLTF	helicase like transcription factor
ENSG00000072163	2436.172908	-0.551455683	0.151888064	3.80E-05	0.00057407	LIMS2	LIM zinc finger domain containing 2
ENSG00000072182	10.84390178	1.190389549	0.306390462	3.78E-06	8.50E-05	ASIC4	acid sensing ion channel subunit family member 4
ENSG00000072195	357.6161676	0.880442972	0.296145161	3.11E-05	0.000487833	SPEG	striated muscle enriched protein kinase
ENSG00000072274	4010.831051	0.301889252	0.135376177	0.007953707	0.037550692	TFRC	transferrin receptor
ENSG00000072364	4469.306402	0.275698693	0.089676187	0.001036828	0.007920134	AFF4	ALF transcription elongation factor 4
ENSG00000072401	604.0765153	-0.263788428	0.076105198	0.000173318	0.001918444	UBE2D1	ubiquitin conjugating enzyme E2 D1
ENSG00000072778	21868.13752	0.294760479	0.112481087	0.002909068	0.017596024	ACADVL	acyl-CoA dehydrogenase very long chain
ENSG00000072803	2201.364207	0.288870671	0.074715865	4.52E-05	0.000661776	FBXW11	F-box and WD repeat domain containing 11
ENSG00000072832	571.6349601	0.89193348	0.183885193	3.95E-07	1.26E-05	CRMP1	collapsin response mediator protein 1
ENSG00000072840	991.6948851	0.97637468	0.246978178	1.31E-05	0.000240912	EVC	EvC ciliary complex subunit 1
ENSG00000072849	1940.989949	0.254669448	0.083027806	0.001197626	0.00886184	DERL2	derlin 2
ENSG00000072864	545.1696184	-0.277736964	0.097583727	0.001484719	0.01043898	NDE1	nudE neurodevelopment protein 1
ENSG00000072958	4635.154633	0.228453297	0.077043305	0.001927039	0.012691087	AP1M1	adaptor related protein complex 1 subunit mu 1
ENSG00000073050	1265.535117	0.194956158	0.080528662	0.00985889	0.043961436	XRCC1	X-ray repair cross complementing 1
ENSG00000073111	720.6167449	-0.361880202	0.189422344	0.010093227	0.049693503	MCM2	minichromosome maintenance complex component 2
ENSG00000073417	1674.610545	0.268979102	0.084059806	0.000774431	0.006311867	PDE8A	phosphodiesterase 8A
ENSG00000073536	1031.61401	-0.238435162	0.103332375	0.010420611	0.045801999	NLE1	notchless homolog 1
ENSG00000073578	692.2260903	0.333520537	0.137536251	0.004011601	0.022459694	SDHA	succinate dehydrogenase complex flavoprotein subunit A
ENSG00000073670	85.04142989	1.22972335	0.226312186	1.51E-08	7.77E-07	ADAM11	ADAM metallopeptidase domain 11
ENSG00000073803	1822.062413	-0.60008325	0.094174823	2.46E-11	2.42E-09	MAP3K13	mitogen-activated protein kinase kinase kinase 13
ENSG00000073849	25538.25644	-0.357356477	0.13444013	0.002347301	0.014897254	ST6GAL1	"ST6 beta-galactoside alpha-2,6-sialyltransferase 1"
ENSG00000073910	1349.298318	-0.296117554	0.138080149	0.007992441	0.037688806	FRY	FRY microtubule binding protein
ENSG00000074071	2905.504784	0.315192088	0.110437536	0.001459877	0.010348293	MRPS34	mitochondrial ribosomal protein S34
ENSG00000074211	235.7113915	2.145361338	0.424775166	4.28E-08	1.85E-06	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
ENSG00000074416	6828.109312	0.684036502	0.179793554	6.97E-06	0.000143515	MGLL	monoglyceride lipase
ENSG00000074621	416.4439166	0.306980387	0.111705303	0.002557348	0.015895803	SLC24A1	solute carrier family 24 member 1
ENSG00000074855	499.8563978	-0.602149155	0.134664717	3.42E-07	1.12E-05	ANO8	anoctamin 8
ENSG00000075043	10.04803747	1.009207364	0.545760967	0.000228876	0.002271327	KCNQ2	potassium voltage-gated channel subfamily Q member 2
ENSG00000075151	2488.027998	0.286662145	0.088954104	0.000414011	0.003822233	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
ENSG00000075292	3374.531218	0.199968996	0.059930287	0.000557748	0.004836659	ZNF638	zinc finger protein 638
ENSG00000075336	826.4070389	0.30585587	0.067413558	2.22E-06	5.38E-05	TIMM21	translocase of inner mitochondrial membrane 21
ENSG00000075340	132.548995	0.746957022	0.27797563	0.000202551	0.002158131	ADD2	adducin 2
ENSG00000075415	20378.73957	0.309459196	0.072666835	1.11E-05	0.000208917	SLC25A3	solute carrier family 25 member 3
ENSG00000075568	2462.218496	0.225411937	0.069383311	0.000714217	0.005901757	TMEM131	transmembrane protein 131
ENSG00000075618	3594.954229	0.452353613	0.158501423	0.000525903	0.004641307	FSCN1	fascin actin-bundling protein 1
ENSG00000075643	1414.880134	0.350031621	0.150453846	0.005307395	0.02440358	MOCOS	molybdenum cofactor sulfurase
ENSG00000075785	11162.27211	-0.163459703	0.055602683	0.002331768	0.014769994	RAB7A	"RAB7A, member RAS oncogene family"
ENSG00000075914	933.1476643	-0.377120796	0.079756328	5.28E-07	1.60E-05	EXOSC7	exosome component 7
ENSG00000075975	1096.49969	-0.396023283	0.065042752	6.64E-10	5.26E-08	MKRN2	makorin ring finger protein 2
ENSG00000076201	3261.328163	-0.532235368	0.074752806	1.79E-13	3.91E-11	PTPN23	protein tyrosine phosphatase non-receptor type 23
ENSG00000076242	1279.017255	-0.210742328	0.055206708	0.00010208	0.001254616	MLH1	mutL homolog 1
ENSG00000076258	1106.661746	-0.533920918	0.151418698	5.08E-05	0.000724666	FMO4	flavin containing dimethylaniline monoxygenase 4
ENSG00000076344	81.05684211	0.490772292	0.274955645	0.006361894	0.031757551	RGS11	regulator of G protein signaling 11
ENSG00000076554	2194.64409	-0.298779851	0.146533949	0.010396106	0.04575821	TPD52	tumor protein D52
ENSG00000076716	700.1249355	0.906410807	0.297971588	0.000119816	0.00142347	GPC4	glypican 4
ENSG00000076864	2637.826936	0.882775887	0.200200363	1.09E-06	2.96E-05	RAP1GAP	RAP1 GTPase activating protein
ENSG00000076928	3789.708739	-0.20075113	0.077426259	0.005707992	0.029296442	ARHGEF1	Rho guanine nucleotide exchange factor 1
ENSG00000076984	1718.314051	0.15880467	0.064357515	0.011484599	0.043681805	MAP2K7	mitogen-activated protein kinase kinase 7
ENSG00000077092	252.2780773	-0.83071449	0.177676137	1.10E-07	4.20E-06	RARB	retinoic acid receptor beta
ENSG00000077097	3741.706263	-0.229211379	0.067113474	0.000473524	0.004250198	TOP2B	DNA topoisomerase II beta
ENSG00000077327	12.00715087	-0.38956956	0.599451413	0.006184768	0.031173428	SPAG6	sperm associated antigen 6
ENSG00000077420	1233.738243	0.432855597	0.19594704	0.002804605	0.017124814	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein
ENSG00000077585	1901.490277	0.321769971	0.155243737	0.013668098	0.048737249	GPR137B	G protein-coupled receptor 137B
ENSG00000077616	69.59530849	-0.605382975	0.300600501	0.001311317	0.009514226	NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2
ENSG00000077721	2291.712567	0.177885331	0.074193474	0.009270716	0.042006115	UBE2A	ubiquitin conjugating enzyme E2 A
ENSG00000078098	225.8534797	-0.468803179	0.29561831	0.010319049	0.045076261	FAP	fibroblast activation protein alpha
ENSG00000078140	3460.978926	0.205872248	0.065060479	0.00098349	0.007592848	UBE2K	ubiquitin conjugating enzyme E2 K
ENSG00000078401	416.4320895	-0.679281589	0.211821402	6.20E-05	0.000852023	EDN1	endothelin 1
ENSG00000078487	273.2774304	-0.475460576	0.141180236	6.78E-05	0.000910369	ZCWPW1	zinc finger CW-type and PWWP domain containing 1
ENSG00000078618	5243.874513	0.225967371	0.06522884	0.000223565	0.002335095	NRDC	nardilysin convertase
ENSG00000078668	3398.340957	0.332634462	0.099987664	0.00030788	0.002990544	VDAC3	voltage dependent anion channel 3
ENSG00000079150	373.7894359	-0.41348436	0.118128475	6.51E-05	0.000883904	FKBP7	FKBP prolyl isomerase 7
ENSG00000079246	10635.14898	0.15728445	0.055992319	0.003803249	0.021546022	XRCC5	X-ray repair cross complementing 5
ENSG00000079335	161.1377323	-0.374888033	0.153642212	0.001899636	0.012575533	CDC14A	cell division cycle 14A
ENSG00000079337	483.103466	-0.436348783	0.153463371	0.001044338	0.007959657	RAPGEF3	Rap guanine nucleotide exchange factor 3
ENSG00000079435	194.0683329	-0.708660321	0.240115963	0.000148599	0.001678495	LIPE	"lipase E, hormone sensitive type"
ENSG00000079459	6353.1912	-0.57701979	0.129620396	4.25E-07	1.35E-05	FDFT1	farnesyl-diphosphate farnesyltransferase 1
ENSG00000079785	4107.538978	0.148152183	0.060442873	0.010518153	0.046159137	DDX1	DEAD-box helicase 1
ENSG00000079805	6244.833034	0.343705939	0.072136889	6.85E-07	2.00E-05	DNM2	dynamin 2
ENSG00000079819	1773.379929	-0.270639971	0.11558007	0.007210524	0.034848918	EPB41L2	erythrocyte membrane protein band 4.1 like 2
ENSG00000080298	241.1005458	-0.267284094	0.113059203	0.006261063	0.031424139	RFX3	regulatory factor X3
ENSG00000080493	2260.939258	0.435948705	0.237706544	0.011257914	0.048618537	SLC4A4	solute carrier family 4 member 4
ENSG00000080618	18417.42414	-0.486408797	0.216164664	0.004385594	0.023996041	CPB2	carboxypeptidase B2
ENSG00000080709	77.84145973	-0.486614639	0.343210682	0.010322846	0.045511568	KCNN2	potassium calcium-activated channel subfamily N member 2
ENSG00000080822	1382.615879	-0.161845316	0.062838793	0.007396344	0.035481034	CLDND1	claudin domain containing 1
ENSG00000080845	2920.164552	0.200282819	0.077591861	0.00731495	0.035182551	DLGAP4	DLG associated protein 4
ENSG00000081041	1420.990925	-0.497952277	0.282180581	0.005177908	0.023998919	CXCL2	C-X-C motif chemokine ligand 2
ENSG00000081059	986.7910595	-0.452481194	0.210043455	0.003672687	0.020945639	TCF7	transcription factor 7
ENSG00000081087	1958.975044	-0.272876002	0.108433787	0.004714244	0.025374882	OSTM1	osteoclastogenesis associated transmembrane protein 1
ENSG00000081138	20.49795687	-1.135938198	1.014274002	0.001407555	0.009606071	CDH7	cadherin 7
ENSG00000081154	3328.520398	-0.209780981	0.064647471	0.000676907	0.005646256	PCNP	PEST proteolytic signal containing nuclear protein
ENSG00000081760	971.9746989	0.422331363	0.11187797	2.34E-05	0.000388174	AACS	acetoacetyl-CoA synthetase
ENSG00000081800	203.699363	3.022470741	0.653171303	5.03E-07	1.55E-05	SLC13A1	solute carrier family 13 member 1
ENSG00000081853	125.8932635	0.662347757	0.293029482	0.002341604	0.014817325	PCDHGA2	"protocadherin gamma subfamily A, 2"
ENSG00000081923	1510.921105	0.410993545	0.136187577	0.000460073	0.004163693	ATP8B1	ATPase phospholipid transporting 8B1
ENSG00000081985	349.9025622	-0.870643364	0.325302131	5.48E-05	0.000772073	IL12RB2	interleukin 12 receptor subunit beta 2
ENSG00000082014	550.4232911	0.417164725	0.189568475	0.005166873	0.027173924	SMARCD3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
ENSG00000082146	2079.186408	0.522271852	0.090591393	2.87E-09	1.88E-07	STRADB	STE20 related adaptor beta
ENSG00000082175	61.41660458	0.574385585	0.403059059	0.005746742	0.029169952	PGR	progesterone receptor
ENSG00000082196	1100.885746	-0.605311475	0.524358662	0.002141396	0.013821026	C1QTNF3	C1q and TNF related 3
ENSG00000082293	14.2825313	-1.434967848	0.414972482	1.74E-05	0.000305074	COL19A1	collagen type XIX alpha 1 chain
ENSG00000082515	1323.745392	0.235607981	0.086796346	0.003086475	0.018412342	MRPL22	mitochondrial ribosomal protein L22
ENSG00000082898	4419.052618	0.172197007	0.064251029	0.004919458	0.026282186	XPO1	exportin 1
ENSG00000082996	2183.170309	-0.186151286	0.07231073	0.005954977	0.026197986	RNF13	ring finger protein 13
ENSG00000083223	1668.257131	-0.264784734	0.123103279	0.010036214	0.044535699	TUT7	terminal uridylyl transferase 7
ENSG00000083290	684.152328	0.620448219	0.16511697	4.34E-05	0.000641025	ULK2	unc-51 like autophagy activating kinase 2
ENSG00000083444	12869.35914	-0.536622565	0.127754812	1.43E-06	3.73E-05	PLOD1	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
ENSG00000083635	301.2095253	-0.231188003	0.076118102	0.001226301	0.008934621	NUFIP1	nuclear FMR1 interacting protein 1
ENSG00000083750	431.000907	0.225049062	0.086005432	0.004876675	0.026020568	RRAGB	Ras related GTP binding B
ENSG00000083807	14718.98174	-0.852738274	0.218436164	1.96E-06	4.86E-05	SLC27A5	solute carrier family 27 member 5
ENSG00000083812	328.5320892	-0.225042728	0.076663003	0.001701723	0.011579093	ZNF324	zinc finger protein 324
ENSG00000083857	7837.710531	0.474441405	0.15892866	0.000475467	0.004287366	FAT1	FAT atypical cadherin 1
ENSG00000084072	1695.549603	0.202110437	0.077291887	0.004451968	0.024192744	PPIE	peptidylprolyl isomerase E
ENSG00000084073	3019.741318	0.2531485	0.071367846	0.000167056	0.00186054	ZMPSTE24	zinc metallopeptidase STE24
ENSG00000084090	6475.891979	0.376554803	0.054601051	2.03E-12	3.46E-10	STARD7	StAR related lipid transfer domain containing 7
ENSG00000084444	337.2451821	-0.34001093	0.118396706	0.00091335	0.007153273	FAM234B	family with sequence similarity 234 member B
ENSG00000084453	265.1684537	1.55833582	0.435857619	8.60E-09	4.84E-07	SLCO1A2	solute carrier organic anion transporter family member 1A2
ENSG00000084463	3187.214549	0.176370924	0.061642407	0.003237792	0.019088926	WBP11	WW domain binding protein 11
ENSG00000084710	259.0923499	0.363484644	0.156238107	0.005674622	0.029169096	EFR3B	EFR3 homolog B
ENSG00000084733	5048.919354	0.406597869	0.069782109	1.26E-09	9.22E-08	RAB10	"RAB10, member RAS oncogene family"
ENSG00000084734	1847.229406	-0.890117386	0.279700639	3.37E-05	0.000521157	GCKR	glucokinase regulator
ENSG00000084754	14785.81665	0.193471549	0.073000564	0.005900243	0.030018384	HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
ENSG00000084764	875.1504771	-0.369198488	0.115152587	0.000267395	0.00268588	MAPRE3	microtubule associated protein RP/EB family member 3
ENSG00000085265	205.0484764	-0.402038033	0.216837117	0.006938448	0.033955053	FCN1	ficolin 1
ENSG00000085382	248.0049701	-0.609270262	0.125929584	1.69E-07	6.10E-06	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
ENSG00000085760	1873.414493	0.183982346	0.061564566	0.002024333	0.011426562	MTIF2	mitochondrial translational initiation factor 2
ENSG00000085831	721.0149081	1.020264224	0.254129925	1.24E-06	3.72E-05	TTC39A	tetratricopeptide repeat domain 39A
ENSG00000086598	12553.41772	0.254290358	0.065294744	4.19E-05	0.000623093	TMED2	transmembrane p24 trafficking protein 2
ENSG00000086730	429.2826158	0.552483809	0.148716902	1.39E-05	0.000253849	LAT2	linker for activation of T cells family member 2
ENSG00000086848	361.3746243	-0.339414182	0.096278235	0.000113094	0.001366058	ALG9	"ALG9 alpha-1,2-mannosyltransferase"
ENSG00000086967	29.70067902	0.86980463	0.42671188	0.000247826	0.002525476	MYBPC2	myosin binding protein C2
